,Limit,Sex,Education,Marriage,Age,Pay_sept,Pay_aug,Pay_july,Pay_june,Pay_may,Pay_april,Bill_sept,Bill_aug,Bill_july,Bill_june,Bill_may,Bill_april,Amt_sept,Amt_aug,Amt_july,Amt_june,Amt_may,Amt_april
42791,170000.0,1.2602830532068179,1.0,1.2602830532068179,32.91773557434546,-1.2602830532068179,-1.2602830532068179,-1.2602830532068179,-1.2602830532068179,-1.0,-0.21915084037954635,2048.6848294646643,513.4037983089089,389.09111401321377,389.09111401321377,706.5778396318749,661.6130058878229,513.4037983089089,389.09111401321377,389.09111401321377,706.5778396318749,562.1848795628184,527.5616983192409
44352,210000.0,2.0,2.0,1.0,46.906235412361646,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,340000.0,1.0,1.0,1.0,52.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,30832.0,33652.0,35192.0,30000.0,10766.0,33887.0,33670.0,35212.0,30000.0,10766.0,33905.0,30200.0
42219,360000.0,1.9468454954741332,3.0,1.0531545045258668,29.053154504525867,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15977,80000.0,2.0,2.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,72704.0,70907.0,59223.0,40128.0,41152.0,41527.0,3133.0,2132.0,1650.0,2000.0,1503.0,1505.0
23562,150000.0,2.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,127204.0,247984.0,125502.0,129589.0,133145.0,139322.0,5900.0,5000.0,6163.0,7200.0,10500.0,4900.0
40555,30000.0,1.0780062299668862,2.0,2.0,24.843987540066227,2.1560124599337724,2.078006229966886,2.0,2.0,2.078006229966886,2.0,14531.314890162746,15383.603489142715,14928.998628684767,16149.016074398343,15738.769096293543,16768.320747776655,1382.9906550496707,89.70716446191909,1492.1993770033114,0.0,1445.3956390231797,0.0
41861,154872.0569963794,2.0,1.7436028498189702,1.7436028498189702,45.58956010253442,0.7436028498189702,1.4872056996379404,1.4872056996379404,0.0,0.0,0.0,148438.9613497422,148998.90355913626,95256.4871742459,96553.5997515076,97562.33057578393,99275.6867716223,4984.537392068939,1102.5077457784282,4158.088522089789,3629.00051114294,3792.5112608715426,3902.558860072412
2638,100000.0,1.0,3.0,1.0,40.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,12878.0,7702.0,2377.0,0.0,0.0,0.0,2000.0,2377.0,40000.0,0.0,0.0,0.0
15945,230000.0,2.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,64992.0,56763.0,58020.0,59580.0,59224.0,61867.0,2500.0,2500.0,3000.0,2000.0,4000.0,2000.0
9258,20000.0,2.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,20040.0,17850.0,13560.0,11748.0,10632.0,10019.0,1499.0,1099.0,333.0,2000.0,2000.0,800.0
38898,30000.0,2.0,2.0,1.9689529886532928,23.745128272320976,2.0,0.062094022693414574,0.062094022693414574,0.0,0.0,0.0,27174.924803988306,28488.55180105353,27973.67664932791,28884.26488993994,27934.96807132928,28332.85764550189,3080.555434344075,1436.6713634338073,1712.220962369972,1000.9689529886533,1515.5235056733536,1851.0231202012612
37636,40000.0,2.0,2.4625447729253667,2.0,23.0,2.0,2.0,2.0,1.0749104541492671,1.0749104541492671,1.0749104541492671,34030.18205741456,34952.86808826185,34088.942998716,35673.480145882604,36372.54555612276,34822.62123672807,1761.23656812239,0.0,2298.0376927955353,1325.0225822620303,602.2332943488271,1375.9476718078809
41692,344571.33984153974,1.0,1.0,1.0,39.40003105546109,-0.5428660158460261,-1.228566992076987,-1.228566992076987,-1.228566992076987,-1.0,-1.0,451.66048797395183,1845.6399332908366,429.2889307441844,890.6058694821463,25322.76972495756,4436.4849286218305,1875.3536422608447,459.00263971419275,920.3195784521546,25352.483433927573,4526.768890492241,1841.4105899122321
9427,20000.0,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,-2.0,18436.0,19219.0,6140.0,6140.0,0.0,0.0,1500.0,1000.0,0.0,0.0,0.0,0.0
18165,50000.0,1.0,2.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,47282.0,47535.0,46578.0,17029.0,10575.0,9478.0,2500.0,2000.0,2500.0,500.0,500.0,500.0
7584,90000.0,2.0,2.0,2.0,28.0,1.0,2.0,2.0,2.0,0.0,0.0,83480.0,89264.0,89896.0,86706.0,87385.0,88351.0,8000.0,3000.0,0.0,3000.0,5000.0,5000.0
34344,50000.0,1.4443875316121422,3.0,1.8887750632242846,44.33265037934571,0.0,0.0,0.0,0.0,0.0,0.0,43865.12769000777,44883.162008445644,46006.73810953366,47313.832431359246,47306.651470940444,48484.89492164912,2156.4244111274743,2122.206571193339,2176.8662375816325,1704.9266790095376,1718.2583049579018,1752.9205324236489
220,360000.0,2.0,1.0,1.0,40.0,2.0,2.0,2.0,0.0,0.0,0.0,105167.0,115468.0,112157.0,114690.0,117845.0,120238.0,12000.0,0.0,5900.0,5000.0,4500.0,4700.0
2068,30000.0,1.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,28339.0,24232.0,15626.0,9330.0,4372.0,1419.0,1681.0,2000.0,0.0,0.0,1419.0,12000.0
27351,210000.0,1.0,2.0,1.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0
24522,200000.0,1.0,1.0,1.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,990.0,1000.0,6855.0,1500.0,9181.0,7443.0,1010.0,6855.0,1500.0,9181.0,7443.0,2009.0
33048,200000.0,2.0,1.1824688947954949,2.0,29.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.88734811969175
13721,60000.0,1.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,42184.0,42108.0,41300.0,40840.0,40366.0,39737.0,2014.0,1616.0,1566.0,1700.0,1600.0,1400.0
9507,280000.0,2.0,1.0,2.0,35.0,-1.0,2.0,2.0,-1.0,2.0,-1.0,199.0,199.0,-127.0,1012.0,536.0,982.0,0.0,0.0,1548.0,0.0,982.0,601.0
9957,30000.0,2.0,2.0,1.0,33.0,2.0,0.0,0.0,2.0,2.0,0.0,31947.0,31564.0,34804.0,33808.0,31740.0,31135.0,1872.0,5550.0,1238.0,0.0,1515.0,4665.0
710,50000.0,1.0,1.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,17681.0,18249.0,18054.0,18569.0,19152.0,18088.0,1611.0,2000.0,780.0,1000.0,1000.0,2000.0
32138,50000.0,1.0905289307348176,2.9094710692651824,2.0,49.917834593099194,0.0,0.0,0.0,0.0,-2.0,-2.0,50417.71135499069,34996.07214603589,14962.242086726385,0.0,0.0,0.0,1351.8398509481153,1019.0110754543117,0.0,0.0,0.0,0.0
998,50000.0,2.0,2.0,2.0,23.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,780.0,0.0,780.0,390.0,390.0,500.0,0.0,780.0,0.0,390.0,500.0,18300.0
37998,120000.0,1.9527637263102862,1.9527637263102862,2.0,38.76381863155143,-1.9527637263102862,-1.9527637263102862,-1.8110549052411447,-1.9527637263102862,-1.9527637263102862,-2.0,341.11560758070846,3638.948513796889,340.78495366488045,339.9347007384656,309.75072185073844,452.66528079728135,3638.617859881061,621.2019495543066,339.9347007384656,310.6009747771533,453.5155337236962,310.6009747771533
39751,50000.0,2.0,1.1040357678301471,1.8959642321698529,25.433180338394852,1.791928464339706,1.791928464339706,2.0,0.0,0.0,0.0,41252.477518955624,43774.05859820153,37426.83494495603,31857.141244592905,32379.07756650338,33295.011229600466,3549.6779852215873,0.0,1301.7919284643397,1181.5327451274566,1451.2179790105824,1850.2700563291905
37072,30000.0,2.0,2.0,1.656071116977206,24.375715532091178,1.343928883022794,2.0,2.0,2.0,2.0,2.0,28521.891845596256,27666.24210521012,29762.020205140754,27510.314701125262,29279.130311961693,29395.331134426484,0.0,2685.8989157960655,0.0,2303.095359947205,1029.9218128229832,0.0
34943,240000.0,1.265738078165679,2.0,1.0,35.98607117248519,1.734261921834321,2.0,2.0,0.5314761563313584,0.5314761563313584,0.5314761563313584,126622.64593205012,134879.31342541546,132857.10800986135,135168.2635573674,136962.58600501114,141347.47863642735,10516.659016314734,1328.690390828396,4579.721423449704,3671.3096091716043,6328.690390828396,5053.1476156331355
16138,30000.0,2.0,3.0,2.0,33.0,0.0,0.0,2.0,0.0,0.0,2.0,22463.0,25362.0,24672.0,25317.0,26516.0,26133.0,3278.0,0.0,1233.0,1432.0,0.0,566.0
6647,160000.0,1.0,2.0,1.0,45.0,1.0,2.0,2.0,2.0,2.0,2.0,11569.0,11092.0,12900.0,12396.0,13692.0,13323.0,0.0,2000.0,0.0,1500.0,0.0,2000.0
43200,300000.0,2.0,1.7531674831774762,2.0,28.493665033645048,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,120000.0,2.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16812.0,17571.0,18013.0,18197.0,9032.0,11951.0,1358.0,1126.0,636.0,650.0,4000.0,1800.0
32161,50000.0,1.8965082351115314,1.1034917648884686,1.1034917648884686,41.13714823200756,0.0,0.0,0.0,0.0,0.0,1.7930164702230629,49525.18687948164,49226.37951971133,50449.31094559533,29942.60707758991,30331.421609010256,29370.69795753714,2194.1931105303556,2417.1245364143515,1776.447623526673,2255.63655507118,111.46063078488066,1242.3066917493686
3610,210000.0,2.0,1.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,204191.0,204530.0,185587.0,136410.0,140051.0,142976.0,9000.0,9007.0,5254.0,6000.0,5500.0,5000.0
44743,60000.0,1.690089739201703,1.690089739201703,1.690089739201703,27.648653911974456,0.6198205215965942,0.6198205215965942,0.6198205215965942,0.0,0.0,0.6198205215965942,47785.74163214424,51725.75938524153,52874.468165992614,53729.716780955976,57055.403862208346,57568.00667280419,4752.071791361363,2070.2692176051087,1891.7189231295795,4138.38079950825,1380.179478403406,10127.935998360834
22666,220000.0,2.0,3.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,242526.0,228858.0,218878.0,193596.0,167149.0,157817.0,8100.0,8100.0,7000.0,5900.0,5600.0,5000.0
24825,460000.0,1.0,4.0,1.0,35.0,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,737.0,4856.0,6696.0,1327.0,0.0,737.0,4872.0,6696.0,1327.0,0.0,1782.0
24250,70000.0,1.0,1.0,2.0,30.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,832.0,416.0,832.0,416.0,416.0,1132.0,0.0,832.0,0.0,416.0,1132.0,0.0
40798,20000.0,1.4371843801822077,2.0,1.4371843801822077,37.38194363599143,1.1256312396355848,0.0,0.0,0.0,0.0,0.0,17969.520257876957,18191.551790754427,18602.623106281095,18977.166030576314,19201.682780254887,18983.04544925376,1297.1859219009111,1475.1101731446408,1239.6530974398606,683.667938847374,646.2209629767631,697.0549324004501
36697,80000.0,1.0,1.9544751330941914,1.9544751330941914,25.68287300358713,0.0,0.0,0.09104973381161718,0.09104973381161718,0.09104973381161718,0.09104973381161718,31610.374345908956,33167.218774174034,34561.46318878984,35881.9882604568,38198.22848887667,39182.28240888422,2072.8397870492936,1963.5801064753532,1908.9502661883828,3056.723984164638,1772.6850798565147,1977.2375665470956
8529,240000.0,1.0,1.0,2.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11906.0,54684.0,1874.0,1151.0,23169.0,9372.0,55167.0,1874.0,1151.0,23169.0,9372.0,396.0
21991,150000.0,2.0,1.0,2.0,29.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,2599.0,1530.0,390.0,1366.0,780.0,0.0,0.0,390.0,1366.0,0.0,0.0,431.0
12768,180000.0,2.0,1.0,2.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,581.0,5394.0,1485.0,4778.0,23350.0,583.0,5396.0,1485.0,4778.0,23350.0,583.0,5883.0
44508,120000.0,1.1635415864215566,2.0,1.1635415864215566,43.56562668514731,-1.0,-0.5093752407353299,-0.8364584135784433,0.0,0.0,-0.5093752407353299,2518.0541509386253,408.41445702753026,2825.0343887219137,2957.491636494505,1526.1268982881097,2003.8030043915996,217.47918753039525,4975.686839738341,1127.978137277502,166.05096166229202,1471.3303494844818,3743.1793338974758
23779,180000.0,2.0,3.0,1.0,64.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,18084.0,1703.0,3681.0,21325.0,2228.0,856.0,1703.0,3697.0,21330.0,2228.0,1531.0,16934.0
43216,50000.0,2.0,1.1502760908381693,1.8497239091618307,29.155797907601556,2.0,0.0,0.0,0.30055218167633857,0.30055218167633857,2.0,10677.602153610123,11702.861816789458,13029.02391017768,15404.051932635868,16545.795692779753,16130.89955805149,1506.0110436335267,1838.121204385881,2654.3649910722106,1409.8343454970984,0.0,2639.3373819883936
45676,30000.0,1.334936780911277,2.334936780911277,2.0,38.31088506724212,2.0,2.0,2.0,2.0,2.0,1.3301264381774458,14821.931419279907,17391.283810221295,17156.1821083907,18366.107063461965,17826.371632312326,18815.318167253616,3133.0126438177444,334.9367809112771,1797.5948286330845,0.0,1332.5316095443613,234.45574663789398
195,50000.0,2.0,1.0,2.0,24.0,1.0,2.0,2.0,2.0,2.0,2.0,36166.0,37188.0,37680.0,38462.0,39228.0,40035.0,1900.0,1400.0,1700.0,1532.0,1600.0,0.0
36931,200000.0,1.0,2.0,1.8674558948749242,36.26508821025015,0.2650882102501515,0.2650882102501515,0.2650882102501515,0.0,0.0,0.0,100211.32985766229,98656.45451273788,99396.16109990103,95227.57219370354,97109.88254532483,99842.67758366509,4795.802460152349,3730.060347962174,3326.508821025015,3379.4236306123858,4228.9925781879165,2781.063598969007
411,200000.0,2.0,1.0,1.0,38.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,190.0,0.0,0.0,367.0,-150.0,-150.0,0.0,0.0,367.0,150.0,0.0,0.0
43561,30000.0,2.0,3.0,1.6639574374033121,24.352297938176815,1.9918723122099364,1.3279148748066243,2.0,2.0,2.0,2.663957437403312,9715.023499857904,11417.127982191885,11043.296150674096,16213.204664203862,16650.56626743712,16611.800792775743,2071.2723564143694,0.0,5496.425878185128,997.2640709797748,465.7549917590094,0.0
38589,450000.0,1.3356379635239164,1.3356379635239164,1.0,35.34255185409567,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,124.91954744604271,1355.9824010362254,130.89880577432746,130.89880577432746,130.89880577432746,130.89880577432746,1361.96165936451,261.7976115486549,130.89880577432746,130.89880577432746,130.89880577432746,130.89880577432746
29594,210000.0,1.0,1.0,1.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
18418,160000.0,2.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,55559.0,51972.0,34983.0,26514.0,17602.0,9308.0,3010.0,3000.0,2000.0,1000.0,2000.0,0.0
40903,10000.0,1.0,2.7506423695934012,1.750642369593401,28.2519271087802,1.501284739186802,1.501284739186802,4.005138956747208,4.005138956747208,4.005138956747208,4.005138956747208,405.32165770936854,106.59121648226295,106.59121648226295,106.59121648226295,106.59121648226295,106.59121648226295,0.0,0.0,0.0,0.0,0.0,0.0
23041,210000.0,2.0,4.0,2.0,32.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24136,240000.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,90440.0,92433.0,94548.0,96375.0,98453.0,100549.0,3500.0,3600.0,3500.0,3500.0,3500.0,3500.0
40808,80000.0,1.6135139870959812,1.6135139870959812,1.3864860129040188,36.22702797419196,-0.2270279741919623,-1.0,0.15945803871205655,-1.0,-1.0,-1.0,1227.0279741919624,2818.190889317808,2529.485837678506,3166.4147869443286,1594.1896864507803,-252.05399719171783,2818.190889317808,1227.0279741919624,3166.4147869443286,1227.0279741919624,1227.0279741919624,5538.6037724930575
10151,60000.0,2.0,2.0,2.0,48.0,2.0,3.0,2.0,3.0,2.0,2.0,60717.0,59183.0,62075.0,60501.0,61808.0,60668.0,0.0,4500.0,0.0,2400.0,0.0,2200.0
29342,30000.0,1.0,2.0,2.0,24.0,1.0,2.0,2.0,2.0,2.0,2.0,21788.0,22832.0,23473.0,22798.0,24420.0,23889.0,1700.0,1300.0,0.0,2000.0,0.0,2001.0
24692,170000.0,1.0,1.0,1.0,45.0,0.0,0.0,-1.0,2.0,-1.0,2.0,2610.0,0.0,1565.0,965.0,6265.0,2445.0,0.0,1565.0,0.0,6500.0,0.0,3115.0
626,70000.0,1.0,1.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,60040.0,55274.0,51766.0,51757.0,50013.0,49946.0,2600.0,1800.0,2000.0,3140.0,2000.0,1800.0
22620,20000.0,2.0,2.0,1.0,43.0,4.0,4.0,3.0,2.0,2.0,2.0,28447.0,27721.0,27009.0,27170.0,26295.0,34171.0,0.0,0.0,924.0,0.0,9648.0,2000.0
40735,120000.0,1.09381422896695,2.0,1.0,30.71855731309915,1.90618577103305,2.0,1.8123715420661004,1.8123715420661004,1.8123715420661004,1.8123715420661004,54283.293515948644,56680.00165952282,57671.24179776882,58395.590137532374,59610.2602957113,60792.689721938055,3896.5988154421157,2546.9071144834747,2275.0513831735598,2365.669960276865,2384.7478647986172,0.9061857710330502
34655,20000.0,1.0,1.0,2.0,38.476017492446466,-1.7705470447678606,-1.7705470447678606,0.6883588656964181,0.45890591046427875,0.0,0.0,14562.709387310064,19875.2456094868,20059.4993910109,19700.293526171543,19928.411466750928,19057.819826698797,33980.04629078768,987.0707643476295,507.0199554572523,1000.0,954.1094089535721,815.0687092557134
45477,50000.0,1.3697563719318415,2.3697563719318415,1.3697563719318415,34.19316716488606,1.6302436280681585,2.0,2.0,2.0,2.0,2.0,31424.234107929544,31283.879475455946,33315.35418667398,32482.463455789777,34486.56090701704,34798.23657024893,665.5614694773147,2845.3654421022375,0.0,2663.024362806816,1008.3898049090535,1573.9512743863684
39918,70000.0,2.0,1.348999892252588,1.0,45.14099903027329,0.6979997845051762,0.6979997845051762,0.6979997845051762,0.6979997845051762,0.6979997845051762,2.0,41285.80074690133,42540.69177286846,43354.45874237594,44213.505742052694,46645.50300571061,47399.28298200618,2030.9939885787744,1810.5589686455032,1683.216964120112,3267.100226269565,1669.7999784505175,1965.1000107747411
27386,140000.0,1.0,2.0,2.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,84371.0,85119.0,86901.0,89583.0,90432.0,92332.0,3046.0,3153.0,4126.0,3231.0,3351.0,3400.0
6997,90000.0,1.0,1.0,2.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,498.0,498.0,498.0,498.0,3482.0,2793.0,498.0,498.0,498.0,3482.0,0.0,483.0
18166,20000.0,1.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,17042.0,17544.0,15292.0,16509.0,12261.0,14550.0,1500.0,1500.0,1506.0,452.0,2500.0,691.0
12431,200000.0,2.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,15603.0,16842.0,18556.0,19247.0,19935.0,21098.0,1500.0,2000.0,1000.0,1000.0,1500.0,3000.0
20698,80000.0,1.0,3.0,2.0,44.0,0.0,0.0,0.0,0.0,-1.0,-1.0,55297.0,56677.0,57687.0,4500.0,4500.0,0.0,2300.0,2200.0,1005.0,4500.0,0.0,0.0
248,330000.0,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,46140.0,45781.0,48139.0,51137.0,39450.0,25358.0,2504.0,4007.0,5056.0,74.0,1023.0,2566.0
18746,20000.0,2.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,13958.0,15016.0,16069.0,16776.0,17118.0,19835.0,1600.0,1600.0,1278.0,620.0,3000.0,900.0
4779,90000.0,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,92464.0,91709.0,92412.0,91297.0,91790.0,91377.0,3600.0,4331.0,3218.0,3613.0,3300.0,3519.0
1375,30000.0,2.0,3.0,2.0,50.0,-2.0,-2.0,-2.0,-2.0,-1.0,2.0,0.0,0.0,0.0,0.0,7092.0,6832.0,0.0,0.0,0.0,7092.0,0.0,0.0
43822,50000.0,2.0,1.8996695723828054,2.0,25.59867828953122,0.0,0.0,0.0,-0.10033042761719468,-1.8996695723828054,-2.0,32558.63684469701,34300.421449518704,35260.135186096566,-5.363476841273041,-206.02433207566241,-206.02433207566241,2622.7095064609966,2007.194354454095,200.66085523438937,0.0,0.0,0.0
41650,20000.0,1.8028366881875355,1.1971633118124645,2.8028366881875355,22.197163311812464,0.39432662362492876,0.0,0.0,0.39432662362492876,0.39432662362492876,-2.0,14998.52057273075,16482.173280669456,18606.19462324476,18363.607347893267,-1525.3897075563177,0.0,2628.0859096123504,2839.432662362493,58.163176984676994,0.0,1525.3897075563177,0.0
22098,200000.0,2.0,1.0,2.0,29.0,0.0,0.0,0.0,-1.0,0.0,-1.0,65199.0,21489.0,0.0,1762.0,1768.0,860.0,6532.0,0.0,1762.0,6.0,1257.0,8308.0
29458,280000.0,1.0,2.0,2.0,42.0,-1.0,0.0,-1.0,0.0,0.0,0.0,22821.0,23169.0,82073.0,61638.0,44868.0,29804.0,1118.0,82267.0,1528.0,997.0,1049.0,13004.0
4702,200000.0,2.0,3.0,1.0,41.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,340.0,0.0,148.0,148.0,198.0,340.0,0.0,148.0,0.0,198.0,7296.0
32567,142062.42346892247,1.7937576531077537,2.4124846937844926,2.0,46.08139540904732,0.4124846937844926,0.0,0.0,0.0,-0.4124846937844926,-0.4124846937844926,130169.33596656143,134378.990198844,123109.6892314263,20632.93643488295,20454.340962933704,19488.33789910157,6511.824364906053,5175.0306124310155,2381.272959323261,3968.7882655387684,3175.030612431015,4762.545918646522
35192,230000.0,2.0,1.3624895430968766,2.0,32.45626568535469,0.8187552284515617,1.6375104569031234,-0.8187552284515617,0.0,-0.8187552284515617,0.0,3788.8872345766545,2077.1455244454633,5235.078199812356,6911.370470160564,10310.617684623565,14390.985126737974,271.8671573226575,4865.643299580466,3637.510456903123,9368.797056064055,4365.643299580466,4456.265685354685
41595,271823.13668933534,2.0,2.0,1.0,37.81768633106647,0.0,0.0,0.0,0.0,0.0,0.0,253983.29145342504,257938.08256722166,116255.8994254019,119787.47716337841,123541.76187422678,122052.15340557595,10631.66868777326,7770.180275898279,7766.489786691943,5557.230820227207,5431.898282077438,2961.6957406784977
37973,20000.0,1.0334760645782262,2.0,1.0,32.631763289639515,2.0,0.06695212915645232,0.06695212915645232,0.0,0.0,0.0,17956.384969791918,19091.774231422645,19435.812374190937,18626.75710367326,12653.37368284827,0.0,1743.518883951694,3134.4371225728128,1172.2483424646505,286.87349541581807,0.0,0.0
6938,260000.0,1.0,1.0,1.0,51.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-200.0,-200.0,-200.0,6682.0,1718.0,1512.0,0.0,0.0,6882.0,1734.0,1512.0,0.0
10271,60000.0,2.0,3.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,59190.0,56704.0,48980.0,34416.0,28818.0,28546.0,2200.0,2300.0,3000.0,1100.0,1000.0,1000.0
550,100000.0,1.0,3.0,1.0,52.0,0.0,0.0,2.0,2.0,2.0,0.0,4657.0,6068.0,6418.0,6781.0,6144.0,7638.0,1500.0,1000.0,1000.0,0.0,2000.0,2000.0
22035,230000.0,2.0,2.0,2.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7539.0,6500.0,6500.0,45914.0,1465.0,600.0,6500.0,6500.0,45914.0,1465.0,600.0,958.0
25300,50000.0,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9162.0,9818.0,7161.0,8377.0,8789.0,8813.0,1500.0,2000.0,1500.0,1000.0,500.0,500.0
15847,200000.0,2.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,197142.0,198367.0,96731.0,67431.0,60690.0,60442.0,9197.0,3700.0,6478.0,2114.0,2337.0,2401.0
23817,500000.0,2.0,2.0,2.0,50.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,588.0,2393.0,5306.0,5453.0,3221.0,1269.0,2393.0,5308.0,1000.0,0.0,0.0,1557.0
25523,60000.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,59738.0,59389.0,57656.0,58290.0,58213.0,57076.0,2700.0,2100.0,2100.0,2200.0,2100.0,3000.0
3505,150000.0,2.0,1.0,2.0,27.0,-1.0,0.0,0.0,-2.0,-2.0,-2.0,30585.0,30138.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
10404,210000.0,2.0,2.0,2.0,30.0,0.0,0.0,0.0,2.0,2.0,2.0,45998.0,47107.0,50999.0,51884.0,50926.0,54404.0,2150.0,5000.0,2020.0,0.0,4500.0,2000.0
19679,260000.0,2.0,2.0,1.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,411.0,209.0,217.0,613.0,2339.0,1474.0,209.0,217.0,613.0,2339.0,0.0,1254.0
11957,230000.0,2.0,3.0,1.0,48.0,-1.0,-1.0,0.0,0.0,-2.0,-1.0,500.0,14883.0,33151.0,0.0,0.0,469.0,14883.0,20757.0,0.0,0.0,469.0,716.0
31285,100000.0,1.390553592824328,1.390553592824328,1.390553592824328,37.70391047893239,-1.390553592824328,0.43778562870268845,-1.390553592824328,-1.390553592824328,-1.390553592824328,-1.390553592824328,3131.612014993657,1350.3138754576248,1256.1498476252912,1920.9126745739677,1747.8339464238034,1693.499222142725,731.1163257671419,1258.4931691822371,2266.983769777993,1747.8339464238034,1644.7435095686715,1005.6755015226443
1328,140000.0,1.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,109326.0,111679.0,113921.0,114348.0,111382.0,112458.0,5600.0,5600.0,4500.0,4200.0,4500.0,4500.0
5592,30000.0,1.0,2.0,1.0,49.0,3.0,2.0,2.0,2.0,2.0,2.0,26319.0,27404.0,27769.0,28227.0,28642.0,28042.0,1800.0,1100.0,1200.0,1000.0,0.0,2200.0
2436,100000.0,2.0,3.0,1.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,56341.0,54869.0,67965.0,73871.0,79707.0,85433.0,0.0,14130.0,7065.0,7065.0,7065.0,0.0
276,460000.0,1.0,1.0,1.0,40.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,171.0,2715.0,-13.0,2641.0,-10.0,22535.0,2728.0,0.0,2654.0,0.0,22545.0,0.0
39855,87327.65681093413,1.2672343189065867,2.0,1.2672343189065867,32.59489112984072,0.0,0.0,0.0,0.0,0.0,0.0,87071.253509654,86272.29181896146,98050.14386012696,55205.28047912969,49315.70921293416,31669.316486555523,3759.4891129840717,4919.829704328024,3554.2983421411973,1566.3828405467066,1912.443912469213,768.2208900819724
